Ticker,Year,Sector,Class,Class_Label,Annual_Price_Change_Pct,Performance_Label,Revenue,Revenue Growth,Revenue_Growth_Label,Gross Profit,Operating Income,Net Income,EPS,EPS Diluted,Gross Margin,EBIT Margin,EBITDA Margin,Net Profit Margin,Profit_Margin_Tier,Free Cash Flow margin,Operating Cash Flow,Free Cash Flow,Capital Expenditure,Total assets,Total liabilities,Total shareholders equity,Cash and short-term investments,Total debt,Net Debt,Market Cap,Enterprise Value,PE ratio,Price to Sales Ratio,priceToBookRatio,Enterprise Value over EBITDA,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,ROIC,Debt to Equity,Debt to Assets,Leverage_Bucket,currentRatio,quickRatio,interestCoverage,Revenue per Share,Net Income per Share,Book Value per Share,Dividend per Share,dividendYield,Gross Profit Growth,Net Income Growth,EPS Growth,Operating Cash Flow growth,Free Cash Flow growth
TGT,2014,Consumer Defensive,0,Negative/Flat Return,-0.8406475611562578,Neutral (-5% to 5%),71279000000.0,-0.0276,Declining,21240000000.0,4779000000.0,1971000000.0,3.1,3.07,0.298,0.0624,0.09,0.0277,Low (0-10%),0.066,6520000000.0,4704000000.0,-1816000000.0,44553000000.0,28322000000.0,16231000000.0,670000000.0,12572000000.0,11902000000.0,35023979401.59,46925979401.59,17.8742,0.4914,2.1589,7.2832,0.0782,0.1214,0.0926,0.0926,0.7746,0.2822,Moderate (0.5-1x),0.906,0.052437974485403,4.2393,112.2327,3.1034,25.557,1.58,,-0.0461,-0.3428,-0.3217,0.2244,0.5448
TGT,2015,Consumer Defensive,1,Positive Return,1.4253391429079385,Neutral (-5% to 5%),72618000000.0,0.0188,Flat (0-5%),21340000000.0,4535000000.0,-1636000000.0,-2.58,-2.56,0.2939,0.0062,0.036,-0.0225,Negative,0.0382,4465000000.0,2774000000.0,-1691000000.0,41172000000.0,27175000000.0,13997000000.0,2210000000.0,12725000000.0,10515000000.0,47294605586.25,57809605586.25,0.0,0.6513,3.3844,22.4155,-0.0588,-0.1169,0.1038,0.1038,0.9091,0.3091,Moderate (0.5-1x),1.161,0.18830947511929,0.5102,114.4131,-2.5776,22.053,1.9,0.029789301479512,0.0047,-1.83,-1.8323,-0.3152,-0.4103
TGT,2016,Consumer Defensive,0,Negative/Flat Return,-6.5085601510407125,Underperformer (-5% to -20%),73785000000.0,0.0161,Flat (0-5%),21544000000.0,4910000000.0,3363000000.0,5.35,5.31,0.292,0.0755,0.106,0.0456,Low (0-10%),0.0616,5958000000.0,4548000000.0,-1410000000.0,40262000000.0,27305000000.0,12957000000.0,4046000000.0,12760000000.0,8714000000.0,44867038756.3,53581038756.3,13.6131,0.6081,3.4304,6.8826,0.1258,0.2596,0.1257,0.1257,0.9848,0.3169,Moderate (0.5-1x),1.119,0.32055141815877,9.1796,117.5482,5.3577,20.642,2.16,0.033740213002797,0.0096,3.0556,3.0736,0.3344,0.6395
TGT,2017,Consumer Defensive,1,Positive Return,0.9869942713685412,Neutral (-5% to 5%),70271000000.0,-0.0476,Declining,21126000000.0,4864000000.0,2734000000.0,4.73,4.69,0.3006,0.0714,0.104,0.0389,Low (0-10%),0.0561,5444000000.0,3943000000.0,-1501000000.0,37431000000.0,26478000000.0,10953000000.0,2512000000.0,12749000000.0,10237000000.0,36015913151.68,46252913151.68,13.556,0.5125,3.2777,6.3032,0.1142,0.2496,0.127,0.127,1.164,0.3406,Elevated (1-2x),0.944,0.19768631462973,5.0656,121.6603,4.7334,18.963,2.32,0.0399107830802139,-0.0194,-0.187,-0.1159,-0.0863,-0.133
TGT,2018,Consumer Defensive,1,Positive Return,99.1182734492175,Strong Outperformer (>20%),72714000000.0,0.0348,Flat (0-5%),21589000000.0,4224000000.0,2914000000.0,5.32,5.29,0.2969,0.059,0.093,0.0401,Low (0-10%),0.061,6935000000.0,4433000000.0,-2502000000.0,40303000000.0,28652000000.0,11651000000.0,2643000000.0,13322000000.0,10679000000.0,38468636369.73,49147636369.73,13.3026,0.529,3.2867,7.265,0.1213,0.2501,0.1061,0.1061,1.1434,0.3305,Elevated (1-2x),0.961,0.20249770150169,6.5681,132.981,5.3292,21.308000000000003,2.44,0.036372670823014,0.0219,0.0658,0.1247,0.2739,0.1243
TMUS,2014,Communication Services,1,Positive Return,46.01196534977768,Strong Outperformer (>20%),29564000000.0,0.2106,High Growth (>15%),14155000000.0,581000000.0,247000000.0,0.31,0.3,0.4788,0.0597,0.209,0.0084,Low (0-10%),-0.0058,4146000000.0,-171000000.0,-4317000000.0,56653000000.0,40990000000.0,15663000000.0,5315000000.0,21960000000.0,16645000000.0,21750018644.52,38395018644.52,86.9032,0.7357,0.0,6.2168,0.0115,0.0158,0.0085,0.0085,1.402,0.3876,Elevated (1-2x),1.5930000000000002,1.3612123974476,1.3057,36.7125,0.3067,19.45,0.0,-0.0,0.1636,6.0571,5.2,0.1695,0.6438
TMUS,2015,Communication Services,1,Positive Return,47.65082720166057,Strong Outperformer (>20%),32467000000.0,0.0982,Moderate (5-15%),17569000000.0,2316000000.0,733000000.0,0.83,0.82,0.5411,0.0762,0.221,0.0226,Low (0-10%),0.0213,5414000000.0,690000000.0,-4724000000.0,62413000000.0,45856000000.0,16557000000.0,7580000000.0,26243000000.0,18663000000.0,31923382462.08,50586382462.08,47.1325,0.9833,0.0,7.0632,0.0289,0.0443,0.0318,0.0318,1.585,0.4205,Elevated (1-2x),1.5630000000000002,1.3254617968093998,1.6537,39.9351,0.9016,20.365,0.0,-0.0,0.2412,1.7449,1.6774,0.3058,5.0351
TMUS,2016,Communication Services,1,Positive Return,8.899174646548543,Outperformer (5-20%),37490000000.0,0.1547,High Growth (>15%),20940000000.0,3215000000.0,1460000000.0,1.71,1.69,0.5585,0.1082,0.275,0.0389,Low (0-10%),-0.0513,2779000000.0,-1923000000.0,-4702000000.0,65891000000.0,47655000000.0,18236000000.0,5500000000.0,27786000000.0,22286000000.0,48056579819.28,70342579819.28,34.1053,1.2819,0.0,6.8294,0.0559,0.0801,0.0388,0.0388,1.5237,0.4217,Elevated (1-2x),1.5759999999999998,1.1471957437375,2.3451,45.5822,1.7751,22.172,0.0,-0.0,0.1919,1.0723,1.0602,-0.4867,-3.787
TMUS,2017,Communication Services,0,Negative/Flat Return,-0.6714558073523107,Neutral (-5% to 5%),40604000000.0,0.0831,Moderate (5-15%),22896000000.0,4653000000.0,4536000000.0,5.39,5.2,0.5639,0.119,0.266,0.1117,Medium (10-20%),-0.0346,3831000000.0,-1406000000.0,-5237000000.0,70563000000.0,48004000000.0,22559000000.0,1219000000.0,28319000000.0,27100000000.0,53278980835.92,80378980835.92,11.8813,1.3122,0.0,7.4315,0.2315,0.2011,0.0489,0.0489,1.2553,0.4013,Elevated (1-2x),0.774,0.5835866261398199,2.8917,48.8117,5.4529,27.119,0.0,-0.0,0.0934,2.1893,2.152,0.3786,0.2689
TMUS,2018,Communication Services,1,Positive Return,20.16548513934049,Strong Outperformer (>20%),43310000000.0,0.0666,Moderate (5-15%),24956000000.0,5309000000.0,2888000000.0,3.4,3.36,0.5762,0.1218,0.272,0.0667,Low (0-10%),-0.0379,3899000000.0,-1642000000.0,-5541000000.0,72468000000.0,47750000000.0,24718000000.0,1203000000.0,27547000000.0,26344000000.0,53966280129.42,80310280129.42,18.7088,1.246,0.0,6.8291,0.1351,0.1168,0.0537,0.0537,1.1145,0.3801,Elevated (1-2x),0.807,0.6884192071686,3.8865,50.9683,3.3987,29.089,0.0,-0.0,0.09,-0.3555,-0.3692,0.0177,-0.1679
UNH,2014,Healthcare,1,Positive Return,18.63508999939808,Outperformer (5-20%),130474000000.0,0.0652,Moderate (5-15%),33015000000.0,10274000000.0,5619000000.0,5.78,5.7,0.253,0.0787,0.09,0.0431,Low (0-10%),0.05,8051000000.0,6526000000.0,-1525000000.0,86382000000.0,52540000000.0,32454000000.0,12198000000.0,17406000000.0,5208000000.0,97025284017.53,102233284017.53,17.4896,0.7436,0.0,8.6992,-2.1212,0.1731,0.1474,0.1474,0.5363,0.2015,Moderate (0.5-1x),0.769,0.71671619371061,16.6246,134.2325,5.7809,33.389,1.405,0.014802002931396,0.1027,-0.0011,0.034,0.1516,0.1481
UNH,2015,Healthcare,1,Positive Return,39.810646601475575,Strong Outperformer (>20%),157107000000.0,0.2041,High Growth (>15%),37026000000.0,11021000000.0,5813000000.0,6.1,6.01,0.2357,0.0698,0.081,0.037,Low (0-10%),0.0521,9740000000.0,8184000000.0,-1556000000.0,111254000000.0,75793000000.0,33830000000.0,15909000000.0,31965000000.0,16056000000.0,112123676293.4,128179676293.4,19.2852,0.7137,0.0,10.1256,-0.9086,0.1718,0.1199,0.1199,0.9449,0.2873,Moderate (0.5-1x),0.738,0.68145368082428,13.880999999999998,164.8552,6.0997,35.498000000000005,1.875,0.016738567734199,0.1215,0.0345,0.0554,0.2098,0.2541
UNH,2016,Healthcare,1,Positive Return,38.6137442995923,Strong Outperformer (>20%),184840000000.0,0.1765,High Growth (>15%),43386000000.0,12930000000.0,7017000000.0,7.37,7.25,0.2347,0.0696,0.081,0.038,Low (0-10%),0.0438,9795000000.0,8090000000.0,-1705000000.0,122810000000.0,82621000000.0,38274000000.0,16380000000.0,32970000000.0,16590000000.0,153670728719.0,170260728719.0,21.9064,0.8314,0.0,11.4047,-0.7408,0.1833,0.1294,0.1294,0.8614,0.2685,Moderate (0.5-1x),0.688,0.65034922439698,12.0656,194.1597,7.3708,40.204,2.375,0.0151919106114379,0.1718,0.2071,0.2082,0.0056,-0.0115
UNH,2017,Healthcare,1,Positive Return,14.161440104317212,Outperformer (5-20%),201159000000.0,0.0883,Moderate (5-15%),47011000000.0,15209000000.0,10558000000.0,10.95,10.72,0.2337,0.0743,0.085,0.0525,Low (0-10%),0.0575,13596000000.0,11573000000.0,-2023000000.0,139058000000.0,87036000000.0,47776000000.0,18591000000.0,31692000000.0,13101000000.0,214318957020.84,227419957020.84,20.1973,1.0654,0.0,13.2306,-1.6585,0.221,0.1385,0.1385,0.6633,0.2279,Moderate (0.5-1x),0.735,0.6821037195569,12.6003,208.6712,10.9523,49.56,2.875,0.013232383156158,0.0836,0.5046,0.4858,0.3881,0.4305
UNH,2018,Healthcare,1,Positive Return,22.77778461070609,Strong Outperformer (>20%),226247000000.0,0.1247,Moderate (5-15%),53846000000.0,17344000000.0,11986000000.0,12.45,12.19,0.238,0.0749,0.086,0.053,Low (0-10%),0.0603,15713000000.0,13650000000.0,-2063000000.0,152221000000.0,95994000000.0,51696000000.0,17356000000.0,36554000000.0,19198000000.0,239661959904.0,258859959904.0,20.0096,1.0593,0.0,13.3598,-1.9782,0.2319,0.1369999999999999,0.1369999999999999,0.7071,0.2401,Moderate (0.5-1x),0.727,0.66917250841023,12.1057,234.9398,12.4465,53.682,3.45,0.0138917710129469,0.1454,0.1353,0.1369999999999999,0.1557,0.1795
UPS,2014,Industrials,0,Negative/Flat Return,-10.28791781083783,Underperformer (-5% to -20%),58232000000.0,0.0504,Moderate (5-15%),52978000000.0,4968000000.0,3032000000.0,3.31,3.28,0.9098,0.0857,0.119,0.0521,Low (0-10%),0.0593,5726000000.0,3451000000.0,-2275000000.0,35440000000.0,33282000000.0,2141000000.0,3283000000.0,10779000000.0,7496000000.0,100634009549.72,108130009549.72,33.5861,1.7282,0.0,15.6415,0.1452,1.4162,0.127,0.127,5.0346,0.3041,High (>2x),1.301,1.1534624753508995,14.136,64.3287,3.3494,2.365,2.68,0.027018815222301,0.0559,-0.3065,-0.2882,-0.216,-0.3541
UPS,2015,Industrials,1,Positive Return,24.51542087126457,Strong Outperformer (>20%),58363000000.0,0.0022,Flat (0-5%),54481000000.0,7668000000.0,4844000000.0,5.38,5.35,0.9335,0.1316,0.1669999999999999,0.083,Low (0-10%),0.087,7430000000.0,5077000000.0,-2353000000.0,38311000000.0,35820000000.0,2470000000.0,4726000000.0,14334000000.0,9608000000.0,85684609179.21,95292609179.21,17.8866,1.4681,0.0,9.7566,0.2322,1.9611,0.1851,0.1851,5.8032,0.3741,High (>2x),1.235,1.1088257292446,22.5308,65.5459,5.4402,2.774,2.92,0.032909670889476,0.0284,0.5976,0.6254,0.2976,0.4712
UPS,2016,Industrials,1,Positive Return,6.730798660120815,Outperformer (5-20%),61610000000.0,0.0556,Moderate (5-15%),57950000000.0,7688000000.0,3422000000.0,3.88,3.86,0.9406,0.0893,0.125,0.0555,Low (0-10%),0.0584,6473000000.0,3596000000.0,-2877000000.0,40377000000.0,39948000000.0,405000000.0,4567000000.0,16075000000.0,11508000000.0,100425191602.68,111933191602.68,29.6598,1.63,0.0,14.4879,0.1636,8.4494,0.1732,0.1732,39.6914,0.3981,High (>2x),1.181,1.0453537936914,14.4409,70.6006,3.9214,0.4639999999999999,3.12,0.028530903781572,0.0637,-0.2936,-0.2788,-0.1288,-0.2917
UPS,2017,Industrials,0,Negative/Flat Return,-18.565267547672807,Underperformer (-5% to -20%),66585000000.0,0.0807,Moderate (5-15%),62294000000.0,7529000000.0,4905000000.0,5.63,5.61,0.9356,0.114,0.148,0.0737,Low (0-10%),-0.0559,1479000000.0,-3724000000.0,-5203000000.0,45574000000.0,44550000000.0,994000000.0,4069000000.0,24289000000.0,20220000000.0,106570317662.21,126790317662.21,21.9663,1.6005,0.0,12.8434,0.1966,4.9346,0.1443,0.1443,24.4356,0.5329999999999999,High (>2x),1.22,0.99658544156449,16.755,77.2689,5.692,1.153,3.32,0.0273442363018699,0.075,0.4334,0.451,-0.7715,-2.0356
UPS,2018,Industrials,1,Positive Return,24.645330453402995,Strong Outperformer (>20%),71861000000.0,0.0792,Moderate (5-15%),66702000000.0,7024000000.0,4791000000.0,5.53,5.51,0.9282,0.0922,0.123,0.0667,Low (0-10%),0.09,12711000000.0,6465000000.0,-6246000000.0,50016000000.0,46979000000.0,3021000000.0,5035000000.0,22736000000.0,17701000000.0,83800328165.04,101501328165.04,17.6365,1.1661,0.0,11.4938,0.1669,1.5859,0.1303,0.1303,7.526,0.4546,High (>2x),1.151,0.99332718108895,10.9488,83.6346,5.5759,3.516,3.64,0.036592715015288,0.0708,-0.0232,-0.0178,7.5943,2.736
VZ,2014,Communication Services,1,Positive Return,3.222675650555228,Neutral (-5% to 5%),127079000000.0,0.0542,Moderate (5-15%),77148000000.0,19599000000.0,9625000000.0,2.42,2.42,0.6071,0.1405,0.271,0.0757,Low (0-10%),0.1058,30631000000.0,13440000000.0,-17191000000.0,232616000000.0,218940000000.0,12298000000.0,11153000000.0,113271000000.0,102118000000.0,194124074966.68,296242074966.68,19.3306,1.5276,0.0,8.6149,0.1052,0.7826,0.0629,0.0629,9.2105,0.4869,High (>2x),1.054,0.89848858398542,3.6326,31.9776,2.422,3.095,2.14,0.051580310383959,0.0196,-0.1628,-0.3965,-0.2109,-0.395
VZ,2015,Communication Services,1,Positive Return,21.619254209234363,Strong Outperformer (>20%),131620000000.0,0.0357,Flat (0-5%),79063000000.0,33060000000.0,17879000000.0,4.38,4.37,0.6007,0.2482,0.37,0.1358,Medium (10-20%),0.1615,39027000000.0,21252000000.0,-17775000000.0,244175000000.0,226333000000.0,16428000000.0,4820000000.0,109729000000.0,104909000000.0,188063316392.14,292972316392.14,10.5525,1.4288,0.0,6.0182,0.2524,1.0883,0.0987,0.0987,6.6794,0.4494,High (>2x),0.638,0.52142531096656,6.638999999999999,32.2203,4.3767,4.022,2.765,0.052987341344012,0.0248,0.8576,0.8099,0.2741,0.5813
VZ,2016,Communication Services,1,Positive Return,1.6863277847582532,Neutral (-5% to 5%),125980000000.0,-0.0429,Declining,73279000000.0,29249000000.0,13127000000.0,3.22,3.21,0.5817,0.1975,0.324,0.1042,Medium (10-20%),0.0368,21689000000.0,4630000000.0,-17059000000.0,244180000000.0,220148000000.0,22524000000.0,2880000000.0,108078000000.0,105198000000.0,222502681100.16,327700681100.16,16.9503,1.7662,0.0,8.0301,0.1625,0.5828,0.0862,0.0862,4.7983,0.4426,High (>2x),0.87,0.67214897824654,5.6858,30.8775,3.2174,5.521,2.272,0.046633265527296,-0.0732,-0.2658,-0.2648,-0.4443,-0.7821
VZ,2017,Communication Services,1,Positive Return,10.009668575933302,Outperformer (5-20%),126034000000.0,0.0004,Flat (0-5%),72971000000.0,27425000000.0,30101000000.0,7.37,7.36,0.579,0.1974,0.332,0.2388,High (≥20%),0.0561,24318000000.0,7071000000.0,-17247000000.0,257143000000.0,212456000000.0,43096000000.0,2079000000.0,117095000000.0,115016000000.0,218372467951.08,333388467951.08,7.2632,1.7326,0.0,7.9697,0.3523,0.6985,0.0766,0.0766,2.7171,0.4554,High (>2x),0.905,0.77404122650362,5.2563,30.8604,7.3705,10.552,2.321,0.046328633988606,-0.0042,1.2931,1.2888,0.1212,0.5272
VZ,2018,Communication Services,1,Positive Return,14.24088630479263,Outperformer (5-20%),130863000000.0,0.0383,Flat (0-5%),75355000000.0,22278000000.0,15528000000.0,3.76,3.76,0.5758,0.183,0.316,0.1187,Medium (10-20%),0.1351,34339000000.0,17681000000.0,-16658000000.0,264829000000.0,210119000000.0,53145000000.0,2745000000.0,113063000000.0,110318000000.0,232301888978.22,342619888978.22,14.9521,1.7752,0.0,8.2863,0.1806,0.2922,0.0606,0.0606,2.1274,0.4269,High (>2x),0.913,0.7341682045874,4.9545,31.7013,3.7616,12.874,2.372,0.042983900648332,0.0327,-0.4841,-0.4898,0.4121,1.5005
WFC,2014,Financial Services,1,Positive Return,2.0654892076839944,Neutral (-5% to 5%),82952000000.0,0.0182,Flat (0-5%),82952000000.0,33915000000.0,23057000000.0,4.17,4.1,1.0,0.4022,0.433,0.278,High (≥20%),0.2113,17529000000.0,17529000000.0,0.0,1687155000000.0,1501893000000.0,184394000000.0,,247461000000.0,,284385574158.06,434771254330.88,13.1463,3.4283,1.7937,14.2543,,0.125,,,1.342,0.1467,Elevated (1-2x),,,0.0,15.839,4.4025,35.209,1.35,0.032420363006107,0.0182,0.0446,0.0557,-0.6959,-0.6959
WFC,2015,Financial Services,1,Positive Return,7.505583669265566,Outperformer (5-20%),83615000000.0,0.008,Flat (0-5%),83615000000.0,33641000000.0,22894000000.0,4.18,4.12,1.0,0.3978,0.437,0.2738,High (≥20%),0.1902,15904000000.0,15904000000.0,0.0,1787632000000.0,1593741000000.0,192998000000.0,509650000000.0,297064000000.0,,277660706417.28,434771254330.88,13.0048,3.3207,1.6581,14.2543,,0.1186,,,1.5392,0.1662,Elevated (1-2x),0.3034231429968499,0.3675638016907999,0.0,16.2786,4.4571,37.574,1.475,0.035180523868744,0.008,-0.0161,0.0024,-0.0927,-0.0927
WFC,2016,Financial Services,1,Positive Return,11.41127581698817,Outperformer (5-20%),84497000000.0,0.0105,Flat (0-5%),84497000000.0,32120000000.0,21938000000.0,4.03,3.99,1.0,0.3789,0.4379999999999999,0.2596,High (≥20%),0.0119,1008000000.0,1008000000.0,0.0,1930115000000.0,1729618000000.0,199581000000.0,487438000000.0,351858000000.0,,281248969512.0,434771254330.88,13.8958,3.3285,1.6278,14.2543,,0.1099,,,1.763,0.1823,Elevated (1-2x),0.29473144741227,0.33219407508473,0.0,16.7228,4.3418,39.499,1.515,0.034442803192324,0.0105,-0.0511,-0.0359,-0.9366,-0.9366
WFC,2017,Financial Services,0,Negative/Flat Return,-22.366635931922215,Heavy Decline (<-20%),85861000000.0,0.0161,Flat (0-5%),85861000000.0,27377000000.0,22183000000.0,4.14,4.1,1.0,0.3156,0.379,0.2584,High (≥20%),0.2169,18619000000.0,18619000000.0,0.0,1951757000000.0,1743678000000.0,206936000000.0,408527000000.0,328276000000.0,,300823131919.41,434771254330.88,14.755999999999998,3.5036,1.6639,14.2543,,0.1072,,,1.5864,0.1682,Elevated (1-2x),0.30629852293649,0.27045866360542,0.0,17.2946,4.4682,41.682,1.54,0.0314934099234159,0.0161,0.0089,0.0273,17.4712,17.4712
WFC,2018,Financial Services,1,Positive Return,19.21621178864888,Outperformer (5-20%),84664000000.0,-0.0139,Declining,84664000000.0,28538000000.0,22393000000.0,4.31,4.28,1.0,0.3314,0.397,0.2645,High (≥20%),0.4261,36073000000.0,36073000000.0,0.0,1895883000000.0,1698817000000.0,196166000000.0,173287000000.0,334831000000.0,17020000000.0,216909811261.44,378453811261.4399,10.6914,2.562,1.2662,11.2474,,0.1142,,,1.7069,0.1766,Elevated (1-2x),0.28050200464118,0.1179953315828999,0.0,17.6394,4.6655,40.87,1.64,0.0429049178905599,-0.0139,0.0066,0.0411,0.9374,0.9374
WMT,2014,Consumer Defensive,0,Negative/Flat Return,-26.65370178517993,Heavy Decline (<-20%),476294000000.0,0.0163,Flat (0-5%),118225000000.0,26872000000.0,16022000000.0,4.9,4.88,0.2482,0.0556,0.074,0.0336,Low (0-10%),0.0228,23257000000.0,10869000000.0,-12388000000.0,204751000000.0,123412000000.0,76255000000.0,7281000000.0,56641000000.0,49360000000.0,241647485072.4,291007485072.4,15.2408,0.5073,4.2627,8.2364,0.146,0.2101,0.1243,0.1243,0.7428,0.2766,Moderate (0.5-1x),0.882,0.20128343788305,11.3328,145.7002,4.9012,23.327,1.88,,0.0161,-0.0575,-0.0278,-0.0912,-0.1781
WMT,2015,Consumer Defensive,1,Positive Return,15.72912116448004,Outperformer (5-20%),485651000000.0,0.0196,Flat (0-5%),120565000000.0,27147000000.0,16363000000.0,5.07,5.05,0.2483,0.0552,0.074,0.0337,Low (0-10%),0.0349,28564000000.0,16960000000.0,-11604000000.0,203490000000.0,117553000000.0,81394000000.0,9135000000.0,50165000000.0,41030000000.0,276259605900.45,317289605900.45,16.9053,0.5688,4.37,8.818,0.1427,0.201,0.1293,0.1293,0.6163,0.2465,Moderate (0.5-1x),0.97,0.24386618239774,10.8935,150.3563,5.0659,25.199,1.92,0.025214246903156,0.0198,0.0213,0.0347,0.2282,0.5604
WMT,2016,Consumer Defensive,1,Positive Return,47.54264341996496,Strong Outperformer (>20%),482130000000.0,-0.0073,Declining,121146000000.0,24105000000.0,14694000000.0,4.58,4.57,0.2513,0.0494,0.069,0.0305,Low (0-10%),0.0347,27552000000.0,16710000000.0,-10842000000.0,199581000000.0,115970000000.0,80546000000.0,8705000000.0,50034000000.0,41329000000.0,216127793295.0,257456793295.0,14.738,0.4483,3.3459,7.7421,0.131,0.1824,0.1166,0.1166,0.6212,0.2507,Moderate (0.5-1x),0.932,0.2217459261208,9.3407,150.3368,4.5819,25.116,1.96,0.031926643396273,0.0048,-0.102,-0.0966,-0.0354,-0.0147
WMT,2017,Consumer Defensive,0,Negative/Flat Return,-3.2752502280311164,Neutral (-5% to 5%),485873000000.0,0.0078,Flat (0-5%),124617000000.0,22764000000.0,13643000000.0,4.4,4.38,0.2565,0.0457,0.066,0.0281,Low (0-10%),0.0443,31673000000.0,21510000000.0,-10163000000.0,198825000000.0,118290000000.0,77798000000.0,6867000000.0,45938000000.0,39071000000.0,205104721022.44,244175721022.44,15.1682,0.4221,3.3633,7.561,0.13,0.1754,0.1127,0.1127,0.5905,0.231,Moderate (0.5-1x),0.862,0.18978603872819,9.3849,156.6827,4.3995,25.088,2.0,0.032047724663157,0.0287,-0.0715,-0.0393,0.1496,0.2873
WMT,2018,Consumer Defensive,1,Positive Return,29.898016946139087,Strong Outperformer (>20%),500343000000.0,0.0298,Flat (0-5%),126947000000.0,20437000000.0,9862000000.0,3.29,3.28,0.2537,0.0336,0.055,0.0197,Low (0-10%),0.0373,28337000000.0,18664000000.0,-9673000000.0,204522000000.0,123700000000.0,77869000000.0,6756000000.0,46487000000.0,39731000000.0,315789862037.0,355520862037.0,32.4012,0.6311,5.2847,13.0127,0.1028,0.1266,0.1014,0.1014,0.597,0.2273,Moderate (0.5-1x),0.76,0.15753747405153,7.2069,167.0594,3.2928,26.0,2.04,0.019847270585945,0.0187,-0.2771,-0.2523,-0.1053,-0.1323
XOM,2014,Energy,0,Negative/Flat Return,-13.148794585154716,Underperformer (-5% to -20%),411939000000.0,-0.06,Declining,124339000000.0,51916000000.0,32520000000.0,7.6,7.6,0.3018,0.1234,0.165,0.0789,Low (0-10%),0.0295,45116000000.0,12164000000.0,-32952000000.0,349493000000.0,168429000000.0,174399000000.0,4658000000.0,29121000000.0,24463000000.0,391482173045.35,415945173045.35,12.1645,0.9503,2.2448,6.1062,0.135,0.1865,0.1115,0.1115,0.1669999999999999,0.0833,Conservative (<0.5x),0.8190000000000001,0.50542292636888,177.6958,97.281,7.6797,41.185,2.7,0.035304684702918,-0.0456,-0.0018,0.0312,0.0045,0.0817
XOM,2015,Energy,1,Positive Return,20.640448651612264,Strong Outperformer (>20%),249248000000.0,-0.3949,Declining,88936000000.0,22277000000.0,16150000000.0,3.85,3.85,0.3568,0.0878,0.16,0.0648,Low (0-10%),0.0155,30344000000.0,3854000000.0,-26490000000.0,336758000000.0,159948000000.0,170811000000.0,3705000000.0,38687000000.0,34982000000.0,324501057010.4,359483057010.4,20.2468,1.3019,1.8998,9.0042,0.0672,0.0945,0.0477,0.0477,0.2265,0.1149,Conservative (<0.5x),0.79,0.43686082703424,70.3408,59.8731,3.8795,41.031000000000006,2.88,0.043037596821787,-0.2847,-0.5034,-0.4934,-0.3274,-0.6832
XOM,2016,Energy,0,Negative/Flat Return,-4.473666968525961,Neutral (-5% to 5%),208114000000.0,-0.165,Declining,74923000000.0,8422000000.0,7840000000.0,1.88,1.88,0.36,0.0379,0.145,0.0377,Low (0-10%),0.0284,22082000000.0,5919000000.0,-16163000000.0,330314000000.0,156484000000.0,167325000000.0,3657000000.0,42762000000.0,39105000000.0,376892956400.14,415997956400.14,48.3457,1.811,2.2525,13.777,0.0329,0.0469,0.0184,0.0184,0.2556,0.1295,Conservative (<0.5x),0.8690000000000001,0.5258617070406,17.4106,50.1879,1.8907,40.351,2.98,0.036862791017033,-0.1576,-0.5146,-0.5117,-0.2723,0.5358
XOM,2017,Energy,0,Negative/Flat Return,-16.481309305763027,Underperformer (-5% to -20%),244363000000.0,0.1742,High Growth (>15%),86042000000.0,19275000000.0,19710000000.0,4.63,4.63,0.3521,0.0783,0.16,0.0807,Low (0-10%),0.06,30066000000.0,14664000000.0,-15402000000.0,348691000000.0,154191000000.0,187688000000.0,3177000000.0,42336000000.0,39159000000.0,360281129727.31,399440129727.31,18.365,1.4744,1.9196,10.2342,0.0814,0.105,0.0403,0.0403,0.2256,0.1214,Conservative (<0.5x),0.816,0.49806996589985,31.8419,57.6721,4.6518,44.29600000000001,3.06,0.038433915931061,0.1484,1.514,1.4628,0.3616,1.4774
XOM,2018,Energy,1,Positive Return,4.9247933385599545,Neutral (-5% to 5%),290212000000.0,0.1876,High Growth (>15%),101377000000.0,31719000000.0,20840000000.0,4.88,4.88,0.3493,0.1073,0.172,0.0718,Low (0-10%),0.0566,36014000000.0,16440000000.0,-19574000000.0,346196000000.0,147668000000.0,191794000000.0,3042000000.0,37796000000.0,34754000000.0,288703310922.3,323457310922.3,13.9734,0.9948,1.5053,6.4843,0.0876,0.1087,0.0669,0.0669,0.1971,0.1092,Conservative (<0.5x),0.84,0.48554377122055,40.6501,68.5463,4.9223,45.301,3.23,0.048877503464969,0.1782,0.0573,0.054,0.1978,0.1211
